3\xffX axis acceleration,Y axis acceleration,Z axis acceleration,Bicep signal,Shoulder signal,Pectoral signal
340,337,416,29,21,9
341,337,416,30,20,10
341,336,416,28,19,12
342,336,417,25,19,13
342,336,417,26,19,13
340,337,419,28,23,12
342,337,419,28,22,11
343,339,419,28,25,10
341,339,417,30,25,10
341,339,417,29,24,12
341,339,417,29,22,17
342,338,416,43,22,32
343,341,418,51,21,32
342,340,419,42,20,26
342,338,420,43,21,22
342,338,418,48,20,20
341,336,418,42,21,19
341,339,418,37,20,16
341,338,415,37,21,15
340,339,414,42,22,17
341,338,416,36,21,18
340,337,417,32,22,17
341,337,419,39,22,18
342,337,419,31,25,17
342,339,421,28,23,15
343,338,422,36,23,13
342,339,420,36,23,13
341,341,418,39,22,11
340,340,415,43,21,11
340,340,415,39,20,11
340,340,415,34,23,9
340,340,414,39,21,10
339,339,416,41,22,9
340,339,419,40,23,10
341,338,420,37,21,8
340,337,420,38,23,9
340,338,421,35,21,9
341,336,418,30,20,10
340,339,417,30,20,10
340,341,416,28,20,10
340,340,415,30,18,9
339,338,416,29,19,10
339,339,417,32,21,10
339,339,417,30,19,10
339,339,416,30,21,10
339,338,416,27,20,12
338,339,418,30,23,12
338,338,419,32,21,12
340,338,421,31,22,10
340,339,421,31,24,11
339,339,418,35,23,11
339,340,417,34,22,12
339,340,416,32,24,17
341,340,417,43,23,40
340,340,417,39,23,41
340,341,417,36,22,34
339,340,414,34,23,30
339,339,414,36,21,28
339,339,414,31,23,26
339,339,418,32,21,26
338,339,419,44,21,26
338,336,418,47,21,29
338,335,419,43,20,30
339,334,421,38,20,32
338,335,419,33,20,30
339,338,419,34,21,29
339,339,418,34,22,24
339,338,416,43,20,21
338,339,417,41,20,19
338,339,415,39,20,15
338,339,416,35,19,15
338,339,416,35,17,15
339,338,418,32,19,13
338,336,417,35,18,14
336,337,418,34,17,12
337,336,419,33,17,11
337,335,417,39,16,11
339,336,417,37,16,11
338,338,415,35,16,11
338,343,416,37,17,11
338,341,415,41,17,10
338,340,415,35,17,10
339,340,418,35,18,9
338,338,418,41,19,9
338,339,421,33,19,10
339,340,424,37,18,9
339,339,425,34,19,10
338,338,423,39,19,10
338,338,417,32,20,9
336,338,413,29,19,10
336,342,409,31,17,11
336,340,409,28,19,10
336,339,410,33,20,10
337,338,417,29,17,10
338,336,421,26,17,9
338,335,423,27,18,9
338,335,424,29,19,17
339,336,422,31,18,22
338,338,419,31,19,37
337,339,414,28,20,30
338,341,412,32,21,27
337,342,411,35,20,25
337,340,413,33,21,23
337,338,417,35,22,21
336,337,419,39,22,20
336,335,421,34,20,21
338,335,423,33,19,21
337,335,422,27,20,22
337,337,419,23,20,22
336,338,416,22,19,22
336,339,412,23,20,20
338,340,417,22,21,17
337,339,413,22,21,15
338,338,416,27,21,13
338,338,420,25,22,14
337,337,420,30,24,13
337,336,418,30,24,12
337,337,418,26,24,11
338,336,418,22,24,12
337,336,417,29,23,12
338,338,419,25,23,10
337,338,418,30,24,11
337,338,417,31,22,9
338,339,418,27,25,10
337,339,418,28,23,10
338,339,418,30,23,11
337,339,417,34,21,10
337,338,416,32,20,10
337,337,415,27,21,10
336,337,416,31,20,8
336,336,416,32,19,9
335,337,416,28,18,10
336,336,419,25,20,10
337,337,419,30,20,10
337,338,418,27,20,9
337,337,420,25,19,9
336,336,416,20,19,9
336,338,416,22,19,10
337,340,415,23,21,11
336,338,413,29,19,18
336,338,415,27,19,36
337,336,417,27,21,33
337,337,419,27,19,30
336,337,419,25,19,29
337,337,419,29,18,28
338,338,421,32,18,27
336,335,418,32,19,24
339,339,420,33,19,22
337,337,415,33,18,24
338,337,416,28,17,26
339,340,418,32,19,25
337,339,417,32,17,26
335,336,413,32,18,22
336,337,416,39,18,19
336,337,416,33,19,17
337,336,418,28,19,15
337,337,419,26,19,14
337,336,418,28,19,12
336,334,417,33,20,12
336,333,417,42,20,11
337,335,418,36,20,10
336,334,417,31,19,11
337,336,419,32,20,9
336,336,418,28,21,9
336,336,417,26,21,11
336,337,417,34,20,9
336,338,419,36,20,9
336,336,418,34,21,9
336,335,415,30,21,9
336,336,417,27,20,9
337,336,417,26,19,9
337,336,417,25,19,9
336,335,416,22,17,10
336,335,416,35,19,10
336,335,417,34,19,9
336,335,418,27,19,10
336,335,418,24,18,10
336,336,417,30,17,10
336,336,416,30,16,9
336,336,417,29,17,10
337,338,417,31,17,10
336,336,416,35,17,11
336,336,418,36,16,10
336,336,420,31,17,13
336,336,419,27,18,20
336,335,418,25,18,44
336,336,418,26,20,37
336,337,416,28,19,33
336,338,417,23,19,29
336,338,415,27,18,26
335,337,415,27,19,26
335,337,416,24,19,25
336,336,417,23,18,27
336,336,417,25,18,27
337,337,419,31,18,30
335,335,419,25,17,31
335,336,418,33,16,30
336,336,417,30,16,25
335,337,416,37,16,20
336,337,416,34,16,17
336,337,416,32,16,15
336,337,417,30,16,13
336,338,419,28,16,12
336,336,417,29,17,11
336,336,417,29,17,11
336,338,417,32,16,10
336,336,418,35,17,10
335,336,418,29,16,11
335,336,416,28,18,11
335,336,416,41,17,9
336,336,418,34,17,11
335,335,418,34,17,11
335,336,416,31,17,11
335,337,417,28,18,10
335,336,416,27,16,9
335,336,418,24,17,10
335,336,417,27,18,10
335,336,417,34,19,11
336,336,417,29,19,9
335,336,418,31,17,9
336,336,417,31,17,11
335,337,418,35,19,10
336,337,418,32,18,10
336,337,417,36,20,10
335,335,418,33,18,10
336,336,417,32,21,11
335,336,416,31,20,10
336,337,416,34,19,15
336,336,417,32,19,19
335,337,418,32,19,37
336,336,417,32,19,31
335,336,417,28,17,27
335,337,416,24,18,23
336,337,416,29,18,21
335,336,416,28,18,18
335,336,417,25,16,18
335,337,417,27,18,17
335,336,416,29,18,17
336,336,419,39,18,18
336,336,419,35,18,19
336,336,419,31,19,19
335,336,417,25,19,18
336,338,417,23,19,15
336,337,417,37,21,13
336,337,417,32,20,14
336,336,417,26,21,13
335,336,417,27,22,12
336,337,416,33,23,13
335,337,417,33,25,13
335,336,418,34,23,12
335,336,419,30,25,12
335,336,418,28,25,12
335,337,417,29,23,12
335,336,418,25,23,10
335,337,416,30,23,11
336,338,417,26,21,10
335,336,416,31,20,10
335,336,416,30,20,9
335,336,418,34,23,9
335,336,417,34,22,8
335,335,417,29,20,9
335,336,418,28,19,8
335,336,417,24,20,10
335,336,416,25,19,10
335,338,416,22,18,10
336,336,417,26,20,9
336,337,418,28,21,9
335,336,418,30,20,9
336,336,419,31,20,10
334,336,418,24,18,10
336,337,416,27,18,11
335,336,416,39,17,10
336,337,418,31,17,17
335,335,418,30,18,36
335,335,418,28,17,40
335,337,417,31,16,35
334,336,417,32,18,30
335,336,416,28,16,29
335,337,416,26,17,27
335,337,416,26,16,25
336,337,416,33,17,24
335,336,417,31,17,24
335,335,418,25,17,27
334,336,420,27,17,29
335,335,418,27,16,29
335,337,417,27,16,29
335,337,417,32,18,25
335,337,416,32,16,20
335,337,417,30,17,16
335,336,417,28,18,14
335,337,418,31,17,13
336,337,418,29,17,13
335,336,417,31,17,11
335,337,418,28,16,12
335,335,417,33,17,11
335,336,417,28,17,12
334,336,417,29,18,11
334,336,416,27,18,11
335,337,417,25,17,11
334,336,416,28,17,12
335,337,417,26,18,12
334,337,417,24,18,14
335,336,416,32,17,13
334,336,417,25,18,14
334,336,416,25,16,12
334,336,416,23,17,12
335,336,417,24,18,11
335,336,418,24,17,13
335,337,417,24,18,10
336,338,417,25,18,12
335,337,417,25,17,10
335,336,417,24,18,10
335,336,418,29,18,10
335,335,417,31,17,9
335,337,417,27,17,11
335,337,418,28,18,10
335,336,416,27,18,11
335,337,415,28,17,17
334,337,417,25,18,38
335,336,418,26,18,38
336,337,418,25,18,31
335,336,417,24,18,28
334,335,417,26,17,26
335,336,417,28,18,24
335,336,417,30,18,23
335,337,416,25,18,23
335,337,416,25,19,24
335,336,418,26,19,25
336,336,421,26,18,27
336,335,419,27,18,26
336,337,418,28,19,24
336,338,417,36,19,20
335,337,416,40,19,16
336,338,416,36,18,14
337,338,416,36,18,14
336,337,417,33,17,12
336,336,418,37,17,11
337,337,419,35,19,10
336,336,418,35,18,10
335,336,419,34,19,11
336,337,418,39,18,10
336,335,417,38,17,10
335,337,416,32,16,10
335,336,417,30,16,10
336,337,417,29,16,8
336,336,418,29,17,10
336,336,418,26,17,8
335,337,418,32,17,9
335,336,417,32,17,9
336,337,417,31,16,10
335,337,417,30,16,9
335,335,417,27,16,10
335,336,417,26,16,8
335,337,417,25,17,9
335,337,416,26,16,11
335,336,416,21,16,10
335,336,416,27,17,10
335,337,417,24,18,9
335,336,417,23,17,9
335,337,419,23,18,10
335,336,418,26,17,12
335,337,417,22,17,18
336,337,418,22,17,31
335,336,417,29,18,33
335,338,418,27,19,28
335,337,417,23,18,28
335,337,417,23,20,26
336,337,417,27,18,25
336,337,417,24,18,26
336,337,416,28,18,24
335,336,416,28,18,27
335,336,418,27,17,28
335,336,419,33,17,28
336,336,420,36,17,30
336,336,417,32,17,29
335,338,416,29,19,24
335,337,417,31,18,22
336,338,416,29,18,18
335,337,416,29,18,17
336,337,417,27,16,15
336,337,417,23,17,15
335,336,416,21,19,15
335,336,418,21,18,13
336,336,418,27,17,12
335,336,418,32,17,13
335,337,416,29,16,11
335,337,417,34,18,10
335,338,417,29,16,11
335,337,417,27,18,9
335,336,417,25,17,10
335,337,417,22,17,11
334,336,417,24,16,11
335,336,417,26,17,9
336,337,417,26,17,11
334,336,417,30,19,11
334,336,417,31,17,10
335,337,417,34,18,10
334,336,417,32,16,10
334,338,416,31,18,12
335,337,417,27,17,12
335,337,417,23,18,10
334,338,419,24,18,11
335,337,417,23,17,10
334,337,417,21,18,10
335,337,417,23,21,11
334,337,417,24,18,15
335,337,417,26,20,20
335,337,416,25,22,42
334,336,416,22,21,36
335,336,417,27,21,28
334,336,418,31,21,24
334,336,418,35,20,21
334,336,417,32,19,20
335,337,416,32,19,19
334,336,415,29,19,19
334,336,418,40,19,19
334,336,419,33,19,20
334,335,419,36,18,22
334,336,418,31,18,21
334,337,417,35,18,18
335,337,416,31,18,16
334,337,416,27,17,14
335,337,416,29,18,12
334,336,416,32,17,11
335,337,418,36,17,10
334,336,418,33,20,11
334,336,418,30,18,11
334,336,418,29,18,9
334,336,417,35,18,11
334,337,417,31,17,12
334,336,417,32,19,12
334,337,416,31,17,12
335,336,416,27,17,15
333,337,418,24,18,15
334,337,418,24,18,16
334,335,417,25,18,17
334,336,416,27,16,17
334,337,418,25,16,18
334,336,417,27,17,17
334,336,417,27,17,17
334,336,417,25,17,18
334,335,417,22,18,16
334,336,417,24,17,16
334,336,417,23,17,15
333,336,417,23,17,14
333,336,418,24,17,12
334,335,418,23,16,11
333,336,418,29,16,12
333,337,417,26,17,12
334,338,416,28,16,11
333,336,417,32,17,14
334,336,417,31,18,19
334,337,418,28,20,33
334,336,417,28,19,45
334,336,417,27,17,35
334,336,417,34,18,29
333,335,416,34,17,24
333,337,417,46,18,21
333,336,417,41,17,19
333,336,415,36,16,19
334,337,416,33,17,21
334,336,418,32,17,21
333,334,419,32,17,21
334,335,418,27,17,22
334,337,417,28,16,19
334,338,416,29,17,17
334,337,415,26,17,16
334,337,416,24,17,13
334,337,417,26,17,12
334,337,417,25,17,11
333,337,417,24,16,10
332,336,416,23,17,11
335,336,419,22,17,12
334,337,417,22,17,10
334,336,417,25,17,10
334,336,417,27,16,11
333,337,417,26,17,12
333,335,417,27,17,13
334,337,417,24,16,11
334,337,416,26,17,11
334,336,417,22,17,11
334,337,416,33,17,11
335,337,417,26,16,13
333,336,417,32,18,11
334,336,418,29,18,15
333,336,418,34,18,17
332,336,417,39,19,16
333,335,416,40,19,17
334,337,416,37,22,18
333,336,418,32,23,23
334,335,420,29,24,18
333,336,419,27,21,19
333,337,416,26,21,21
333,337,415,24,27,22
333,336,418,26,29,23
334,334,418,28,26,30
333,334,418,25,27,50
334,336,418,29,27,43
333,336,417,31,28,38
333,335,418,31,26,31
333,334,417,27,25,27
333,335,417,39,24,27
332,334,414,38,25,24
331,333,412,33,24,22
333,334,416,54,27,29
332,334,419,54,25,28
332,333,417,47,26,24
332,333,417,43,25,23
333,333,418,40,33,21
332,333,416,34,33,21
331,332,416,34,31,18
333,334,417,46,30,20
333,334,416,46,28,20
332,333,416,41,29,21
332,333,416,35,31,19
332,333,417,39,28,20
333,334,417,38,30,22
333,333,417,32,30,26
332,334,417,33,27,28
333,335,421,37,31,24
333,333,422,33,29,23
334,333,424,36,30,21
334,335,420,35,31,24
334,336,418,32,30,23
332,338,416,41,38,27
332,337,415,35,37,28
332,335,414,28,36,28
332,334,416,37,42,27
331,334,415,33,39,31
332,333,416,32,40,27
332,335,416,32,39,24
331,334,414,34,41,26
332,334,414,30,37,27
332,333,415,33,40,26
330,331,414,30,38,34
331,331,415,39,41,33
333,333,417,37,43,31
332,333,416,42,42,26
333,334,415,53,41,31
334,334,415,54,44,46
334,334,417,53,40,47
333,333,417,51,40,39
333,333,414,45,37,35
334,334,417,46,37,29
335,334,418,54,33,25
336,336,417,66,34,22
334,334,415,55,35,20
336,335,418,52,35,19
335,334,418,44,34,20
335,332,418,44,32,21
335,334,419,47,31,19
336,333,418,47,38,18
336,333,419,51,37,18
337,335,420,47,36,19
337,335,418,41,41,21
336,334,416,44,39,20
337,335,417,42,37,17
337,335,418,39,37,18
336,334,417,63,37,18
337,334,419,53,40,20
337,334,420,48,38,20
336,335,418,46,38,22
336,335,417,42,37,23
337,335,416,39,37,24
336,333,417,46,38,24
336,335,418,45,37,24
337,334,419,37,35,27
336,333,416,41,33,26
337,333,417,36,32,28
336,333,416,35,31,26
336,333,417,49,32,24
336,333,417,46,37,24
336,334,418,39,36,24
338,335,417,41,35,23
338,335,415,43,36,24
338,334,418,42,36,26
337,333,417,45,33,28
338,334,417,39,32,28
338,332,418,52,30,27
338,332,418,51,29,29
338,333,417,50,32,49
339,333,417,64,29,48
339,334,418,51,31,38
338,335,417,53,29,31
338,334,417,55,33,30
337,335,416,58,35,28
336,338,416,49,33,26
336,338,415,56,35,24
337,336,414,53,34,26
338,334,413,52,36,21
339,332,417,46,36,20
338,335,422,48,38,24
340,334,426,51,38,24
337,326,419,51,34,24
338,327,420,60,35,28
337,332,417,53,36,30
337,331,415,53,34,30
337,333,415,42,37,30
338,334,417,38,40,33
338,334,415,43,38,33
338,333,416,36,39,29
338,334,417,41,40,33
337,334,418,40,38,30
338,333,417,36,38,31
337,332,415,46,39,30
336,332,417,59,36,37
335,331,418,57,34,34
336,330,419,72,33,38
336,331,417,66,33,31
336,332,417,66,31,36
336,332,417,59,28,31
336,332,418,50,28,26
335,329,416,57,32,31
335,330,418,49,32,28
335,332,417,60,29,33
336,331,417,62,31,32
336,330,418,52,32,27
335,331,418,49,30,26
335,331,417,42,34,36
336,331,416,46,33,51
336,330,417,54,32,43
337,330,419,63,30,37
336,331,419,67,30,32
336,331,419,62,31,29
334,332,417,56,28,25
335,332,415,47,26,26
335,332,414,42,27,23
335,333,416,39,32,25
335,331,416,36,28,21
336,331,418,41,31,23
335,330,419,40,29,22
336,331,419,38,28,19
336,332,418,35,26,24
337,332,419,31,26,22
336,336,419,34,32,22
334,328,416,33,33,23
334,328,416,32,33,25
334,332,418,48,31,21
335,334,416,63,31,23
335,331,414,52,30,23
334,328,414,64,30,25
334,328,418,63,30,28
334,329,420,62,28,29
333,327,415,64,29,28
334,328,416,53,28,32
333,328,414,60,28,27
334,328,417,55,31,31
334,330,419,43,30,30
334,329,418,73,31,27
335,328,417,70,31,24
334,330,416,74,30,25
336,330,419,65,31,23
336,330,417,61,29,25
335,331,416,64,30,22
336,330,416,60,30,24
336,330,417,63,28,21
337,330,418,71,30,25
335,329,417,60,31,28
337,330,417,77,30,50
337,329,417,63,29,46
337,329,418,56,31,38
336,328,416,62,30,30
337,329,418,55,31,26
336,330,416,51,31,22
337,330,418,55,32,20
336,331,417,54,30,18
337,330,417,47,33,18
338,331,417,63,32,17
338,330,416,51,32,18
338,329,419,45,31,16
339,328,420,51,32,17
339,329,418,61,31,16
339,328,418,65,30,16
339,328,420,54,28,15
339,329,418,78,28,14
337,329,415,76,26,14
338,330,416,72,30,15
337,330,416,70,28,13
337,329,415,57,26,13
338,330,416,49,29,13
337,330,416,60,28,15
338,330,416,61,26,14
337,330,415,54,28,14
339,329,418,62,29,13
338,329,418,53,29,12
339,328,419,52,31,12
337,328,417,46,31,12
337,331,417,51,29,14
337,329,416,49,29,12
337,328,416,48,26,13
337,330,419,40,29,13
337,328,417,48,29,13
337,329,418,43,27,12
337,329,417,44,28,12
337,329,416,44,27,12
337,329,417,47,26,13
336,330,416,49,25,14
336,330,417,63,24,20
337,329,416,64,26,35
337,328,417,57,26,37
337,330,418,55,27,32
337,330,418,50,27,27
338,329,418,46,27,24
338,331,418,38,28,26
337,331,417,49,27,22
337,330,417,56,27,22
337,329,416,53,26,23
337,328,418,48,28,23
338,329,419,49,31,21
337,330,419,48,31,20
337,329,417,49,32,22
338,330,417,48,27,19
338,330,417,44,31,16
337,329,416,49,28,15
338,330,416,54,28,17
337,329,418,58,29,17
337,329,417,54,32,16
337,329,416,49,30,14
337,327,419,55,28,13
337,327,419,59,28,12
336,327,418,62,31,14
335,328,415,60,30,16
335,330,417,53,32,15
336,330,418,66,32,15
336,331,416,64,30,15
336,332,416,60,29,12
335,331,415,61,31,14
336,329,416,65,28,13
335,330,417,56,29,14
336,329,418,48,27,16
336,329,416,40,27,15
335,329,418,53,26,13
335,329,418,45,26,12
335,328,416,50,26,13
334,328,416,52,27,14
335,329,416,50,25,14
334,328,417,46,27,15
335,329,416,41,26,15
334,330,416,51,26,19
335,331,415,45,28,29
336,331,414,58,28,42
336,329,415,51,30,34
337,330,415,44,31,33
335,328,415,41,30,29
336,331,419,43,27,24
336,332,419,40,27,20
336,331,415,37,29,21
336,332,416,40,26,18
336,331,417,37,27,21
337,330,419,46,26,20
337,331,420,63,27,21
337,332,419,50,26,19
337,332,419,42,25,18
337,332,419,49,25,16
336,333,419,50,27,16
335,331,416,44,24,16
336,331,417,43,23,16
336,330,417,43,24,15
336,331,418,45,23,12
336,328,416,42,22,12
336,333,417,44,23,14
337,332,418,38,24,13
336,330,417,33,22,15
336,332,417,33,25,13
336,331,418,36,23,14
337,329,418,36,24,14
336,330,419,34,26,13
336,331,418,36,24,14
336,332,416,40,26,13
336,334,417,43,28,14
337,333,418,48,24,12
336,331,417,51,25,12
336,332,416,44,23,13
337,333,416,41,21,12
336,333,416,41,23,12
336,332,417,38,22,12
336,333,417,31,24,12
337,332,417,28,22,10
335,331,416,33,21,11
336,332,418,30,22,11
336,331,418,37,21,12
335,331,417,31,20,11
336,333,418,31,20,16
335,331,413,30,19,24
335,331,417,32,20,42
335,331,418,31,21,34
336,331,418,30,21,31
335,331,416,30,21,27
335,330,416,33,22,25
335,332,416,37,21,21
335,330,416,30,21,22
335,331,415,41,23,18
334,331,416,32,22,21
334,330,418,37,21,23
335,329,418,33,23,22
335,330,419,35,22,21
335,332,419,30,23,19
335,331,417,29,23,16
335,330,417,29,22,14
336,332,416,27,23,13
335,332,416,31,22,13
335,333,415,35,24,12
335,332,416,32,24,12
336,331,417,28,24,11
335,331,418,31,24,11
335,330,418,28,23,13
334,330,418,32,23,12
335,330,418,32,27,12
335,330,417,32,26,11
335,331,418,34,28,11
335,331,417,40,27,11
335,330,416,33,27,11
335,330,416,32,27,12
335,331,417,36,28,12
335,331,416,37,28,10
334,329,416,39,26,13
335,330,416,45,26,12
336,332,417,41,27,13
335,331,417,40,26,12
335,330,417,35,27,12
335,331,417,34,26,11
335,331,417,28,23,12
336,330,417,27,24,10
335,332,418,29,22,10
335,331,417,25,22,11
335,332,417,25,21,12
336,330,417,26,21,13
336,330,419,31,20,12
335,330,418,30,19,17
336,331,417,28,21,30
336,331,416,30,21,37
336,331,417,34,21,30
335,331,416,42,20,26
335,330,417,37,22,24
335,331,418,30,20,21
336,330,417,28,22,19
336,331,416,27,19,19
336,330,416,33,21,20
335,329,418,34,20,21
336,329,418,44,19,22
335,330,419,38,18,21
336,332,417,34,18,19
336,331,417,34,17,17
335,330,416,33,16,15
335,330,416,29,17,14
335,331,416,28,19,13
335,330,417,26,19,11
335,331,417,42,21,12
335,329,417,36,19,11
335,330,418,35,19,11
335,331,418,34,20,11
335,329,417,32,21,11
335,331,418,32,19,11
336,330,417,35,19,11
335,330,416,31,18,11
335,331,416,29,19,10
335,330,417,29,17,10
335,330,417,27,17,10
335,331,416,38,17,10
335,330,417,37,17,12
335,331,417,32,17,11
335,331,417,33,17,13
335,331,416,31,17,13
335,331,417,35,18,12
335,329,417,32,17,13
334,330,418,28,19,12
335,331,416,26,17,13
335,331,417,26,17,12
335,329,416,32,16,10
335,332,417,27,16,10
335,331,417,25,16,11
335,331,417,30,16,9
335,330,418,34,16,16
335,330,418,28,16,24
334,333,417,24,16,44
336,331,419,28,18,38
335,331,418,28,18,32
336,333,418,26,17,26
335,331,416,23,17,25
335,330,418,23,18,21
335,332,417,27,18,22
334,331,414,24,18,21
335,330,415,35,18,22
334,328,417,31,18,22
334,329,418,26,17,22
334,329,417,29,18,20
335,329,418,37,17,18
335,330,419,33,18,15
334,330,416,30,18,14
334,330,416,29,18,13
335,331,416,34,18,12
