8\xfcX axis acceleration,Y axis acceleration,Z axis acceleration,Bicep signal,Shoulder signal,Pectoral signal
345,341,417,14,21,18
345,341,417,13,21,21
346,343,418,13,24,24
345,344,416,14,23,22
344,343,417,13,24,23
344,341,417,12,23,23
345,340,417,12,23,24
345,341,417,13,21,28
345,343,417,12,21,32
344,342,417,12,22,37
345,342,417,12,22,43
345,341,418,13,21,44
345,342,417,14,20,41
345,342,417,12,21,47
345,342,417,13,21,49
346,341,418,12,22,50
345,341,418,12,20,51
345,342,417,12,18,54
346,343,418,12,19,57
345,342,417,12,19,57
346,343,417,13,18,58
344,341,418,13,18,58
346,342,418,12,17,54
346,342,419,13,17,54
345,342,418,12,17,48
345,343,417,14,16,44
345,343,417,14,16,43
346,342,418,13,16,43
345,342,418,13,17,38
346,342,417,12,16,38
346,343,417,12,16,34
346,342,418,13,16,34
345,342,418,13,17,31
345,342,418,13,17,31
345,342,418,12,17,28
345,343,417,12,17,29
346,342,418,12,16,27
346,342,418,12,16,27
345,342,415,12,16,26
345,341,418,14,16,25
346,343,417,12,16,27
345,342,417,13,17,32
346,342,417,12,17,34
345,342,419,14,18,30
345,342,417,14,18,28
345,343,417,12,17,25
346,343,418,12,17,23
345,342,418,13,16,22
346,343,416,13,16,32
345,342,418,12,17,39
345,342,417,12,18,42
346,342,418,13,19,39
345,342,417,12,19,40
345,341,417,12,20,42
347,343,417,14,24,41
346,342,418,12,25,40
345,341,417,12,26,41
346,341,418,12,31,41
346,341,419,12,33,42
346,345,418,13,36,44
346,342,417,13,40,46
345,340,418,13,41,46
345,340,417,13,42,43
345,342,418,13,43,37
345,344,418,12,41,36
345,342,417,12,41,35
345,340,417,13,40,32
345,341,418,13,40,29
346,342,418,12,40,29
346,343,418,13,40,27
345,342,418,12,40,27
346,342,418,13,40,24
345,340,418,12,40,24
345,343,417,12,41,23
346,343,417,14,41,22
345,342,418,12,42,22
345,341,417,13,42,22
345,341,418,14,40,20
345,342,417,14,43,25
345,342,418,12,43,25
345,341,418,12,41,27
345,341,418,12,42,26
345,342,418,12,42,23
346,342,418,12,41,20
345,341,418,12,40,17
345,341,418,14,38,19
345,342,418,12,37,27
345,341,417,13,37,37
345,341,417,12,36,33
344,341,418,14,34,33
346,342,418,12,32,34
345,341,417,12,31,36
345,341,418,13,30,38
345,342,417,13,30,36
345,341,417,12,30,38
345,341,418,12,29,40
346,342,419,12,30,43
345,341,418,12,30,43
344,342,416,12,30,43
345,342,418,13,30,42
345,340,418,14,28,39
346,341,417,12,27,37
345,342,418,13,26,37
344,342,417,13,27,34
345,341,417,12,27,35
345,341,417,12,27,33
345,341,418,12,27,30
345,343,417,12,29,30
345,342,418,12,29,26
345,341,417,12,28,25
345,341,418,12,29,25
344,342,417,13,30,23
344,342,417,12,30,23
345,341,417,12,28,22
344,341,417,13,30,26
344,342,417,13,31,31
345,342,417,12,30,31
344,341,417,14,30,30
345,342,418,12,30,26
344,341,417,12,28,22
345,341,417,13,29,20
345,341,417,13,26,18
345,342,417,12,26,26
345,341,418,13,28,43
345,341,417,13,27,42
345,342,417,12,27,39
345,341,418,12,27,36
344,342,418,12,28,36
344,342,417,12,28,36
346,341,418,12,29,36
345,341,418,13,29,38
345,342,417,12,29,41
345,342,418,12,30,41
344,342,418,12,31,42
345,342,417,12,30,41
345,340,417,12,29,36
345,341,418,12,27,33
345,342,416,12,27,28
345,341,417,13,28,25
345,340,418,13,26,25
345,341,417,13,25,23
345,342,417,12,24,20
345,342,417,13,22,21
344,342,417,11,22,18
345,341,418,12,22,17
345,341,417,12,22,18
345,341,417,13,21,16
346,342,417,13,22,16
345,342,418,13,22,14
345,341,418,12,22,15
344,342,418,12,21,21
345,342,417,12,20,22
345,342,418,12,21,21
345,341,417,13,20,19
344,341,418,12,20,18
344,342,417,13,18,15
345,342,417,13,19,14
346,341,418,13,19,17
345,342,417,13,21,25
345,341,417,12,20,45
344,341,417,12,20,37
345,341,417,13,22,35
346,342,418,12,21,32
345,341,418,12,23,31
345,341,417,13,22,31
344,341,419,13,20,31
345,342,417,12,19,32
345,341,416,13,19,32
344,341,419,12,19,35
345,341,417,12,20,34
345,342,417,12,18,32
346,341,419,13,17,28
345,341,418,12,16,26
345,341,417,14,17,22
345,342,418,13,18,20
345,341,418,13,18,19
345,342,417,12,16,17
346,341,418,13,16,16
344,342,418,12,16,14
345,342,417,12,17,14
345,342,418,12,17,12
344,342,418,13,16,11
345,342,418,13,16,11
345,342,417,14,16,13
345,342,417,13,17,14
345,341,419,13,16,12
345,341,417,13,18,14
344,341,417,13,19,17
345,342,418,13,22,22
344,342,418,13,25,32
344,341,418,14,28,38
344,342,418,13,29,47
345,342,417,14,29,42
345,341,418,13,31,75
345,341,417,13,33,92
344,341,417,13,35,86
345,342,417,15,40,82
344,341,417,15,43,82
345,341,417,16,45,80
344,341,417,17,49,83
345,342,418,16,52,86
344,341,417,18,54,87
344,342,417,17,54,90
344,342,416,19,57,91
344,340,419,20,58,94
345,342,418,22,61,100
345,342,418,23,63,106
345,341,418,23,66,111
344,341,417,25,68,116
344,341,417,29,70,119
345,342,419,28,70,124
344,341,417,29,71,125
345,341,418,30,71,129
344,341,418,32,71,130
345,341,417,31,72,134
344,342,418,32,73,137
345,343,417,32,70,138
345,342,418,33,70,137
345,341,418,32,71,130
344,341,417,34,69,130
345,341,417,35,69,130
344,341,417,37,68,132
344,342,417,39,67,133
344,342,417,41,67,136
345,342,417,40,66,136
344,343,415,43,65,124
345,340,417,41,65,149
345,341,418,39,63,154
344,341,417,38,58,140
344,341,417,36,59,127
345,341,418,35,57,118
346,341,416,35,56,109
345,340,417,35,54,100
347,341,418,33,52,95
346,342,418,35,51,88
346,342,418,33,48,83
346,342,418,33,46,81
347,341,417,32,46,85
346,342,418,31,41,88
347,342,417,32,40,89
346,341,417,33,41,85
346,342,417,30,37,81
346,341,417,27,36,74
345,342,417,27,32,69
346,343,417,25,31,63
346,342,418,28,28,59
346,341,417,28,27,54
347,341,417,26,28,50
346,341,418,28,29,46
346,342,417,25,27,37
346,343,417,25,25,32
345,341,418,25,22,28
346,342,417,22,22,27
346,342,417,23,20,24
346,342,417,21,20,26
346,340,417,20,19,23
346,341,418,19,19,23
347,341,419,19,18,28
346,343,417,18,17,45
346,342,418,16,19,37
346,341,417,16,19,31
346,342,418,16,19,26
346,342,418,15,19,23
345,342,416,14,21,20
345,341,417,15,22,21
345,341,418,13,22,22
346,340,417,15,22,23
346,343,418,14,24,25
346,343,418,13,24,28
344,342,418,13,26,30
345,341,417,13,27,29
346,342,418,12,29,31
347,343,418,13,29,32
346,342,418,13,29,32
345,342,417,12,30,34
346,341,417,14,29,34
347,342,418,13,32,35
345,343,417,14,31,37
346,341,417,13,33,37
345,340,417,13,32,42
346,341,417,12,35,46
345,342,417,14,37,44
346,342,418,14,38,45
345,342,417,13,40,42
345,341,417,15,40,38
345,341,419,13,39,36
345,342,418,15,41,36
346,342,418,16,40,46
344,341,418,18,42,47
344,341,418,17,42,42
346,341,417,19,43,46
345,342,418,20,41,49
346,341,417,18,43,51
345,341,418,19,42,52
346,341,417,20,43,53
345,341,417,19,43,54
345,342,419,20,46,56
345,342,418,22,46,56
345,342,417,21,47,56
345,342,417,19,49,55
345,342,418,20,48,51
345,341,418,18,50,49
346,343,417,20,49,44
345,341,417,20,48,43
346,341,417,19,51,40
345,342,417,20,50,36
346,341,418,19,50,34
345,342,417,17,48,34
344,341,417,17,47,32
344,341,416,17,50,37
346,341,417,16,49,35
345,341,417,15,47,32
345,341,419,15,48,31
346,342,417,16,48,26
346,341,418,14,47,22
345,341,418,14,44,21
345,342,417,14,44,28
345,341,417,14,45,37
344,340,418,13,44,42
345,340,418,14,42,38
345,342,417,12,41,38
345,341,418,14,40,38
345,342,417,12,36,36
344,341,418,13,36,34
345,341,417,13,36,32
345,341,418,12,36,35
345,342,418,14,35,35
345,342,418,13,35,34
344,342,417,14,36,31
345,340,418,12,35,28
345,342,418,13,34,24
345,342,417,13,35,22
345,343,418,13,34,20
344,341,417,13,35,17
345,340,418,14,34,16
345,341,417,13,35,15
345,341,417,12,35,14
345,341,418,12,35,14
345,341,417,13,33,12
345,341,418,13,36,16
345,342,418,14,34,16
346,342,418,14,31,14
344,341,417,13,32,14
345,342,416,12,32,11
344,341,417,13,32,11
345,341,418,12,32,11
345,342,417,12,33,16
345,341,417,12,33,29
344,342,417,13,34,45
345,341,418,12,32,37
345,341,418,13,31,30
345,340,417,13,31,28
345,341,418,12,31,27
345,341,417,12,31,24
345,341,417,13,29,25
346,341,417,12,28,25
345,342,418,12,29,25
346,341,418,12,30,25
346,341,417,13,31,25
345,340,417,13,29,25
345,341,418,13,29,23
346,341,417,12,25,21
345,341,417,13,26,19
345,342,417,13,27,18
344,341,417,12,26,18
345,341,417,12,28,17
345,343,418,14,28,16
345,342,419,12,27,16
345,342,417,13,27,15
345,340,417,12,25,13
345,341,418,12,25,15
346,342,417,13,25,18
346,343,418,13,26,17
346,341,417,13,24,18
345,341,417,13,22,16
345,342,417,13,24,14
347,343,418,13,23,14
347,342,417,13,25,12
345,341,416,13,25,20
345,340,416,13,25,27
346,341,417,13,24,34
347,342,417,13,22,29
346,342,418,12,23,28
345,340,416,13,21,26
345,340,417,12,20,28
346,341,418,12,20,28
347,343,418,12,20,27
346,343,417,12,20,28
345,340,417,14,23,27
345,341,417,13,24,27
346,341,418,13,25,27
346,341,417,12,26,26
346,341,419,14,27,25
346,342,417,13,26,26
346,342,418,13,27,23
346,342,418,13,26,23
345,341,417,13,25,21
346,342,418,13,25,21
345,342,418,12,24,20
345,342,417,12,23,19
346,341,418,12,23,17
345,341,418,13,22,15
346,341,418,12,20,14
346,343,418,12,20,18
345,342,418,12,19,17
345,342,417,12,18,16
346,341,417,12,18,15
345,342,417,12,18,13
346,342,418,12,18,13
346,343,418,13,20,12
345,341,417,13,20,17
345,341,416,12,20,31
346,342,417,12,19,46
346,342,418,13,18,36
345,342,418,13,17,30
346,342,418,14,17,23
346,340,417,13,17,19
346,341,417,13,16,16
345,342,418,13,17,14
345,340,417,14,17,12
345,341,418,13,17,14
345,342,416,14,16,12
345,341,417,14,17,11
345,341,417,15,19,12
345,342,418,14,17,12
345,341,417,16,19,15
345,343,417,16,19,18
345,342,417,16,18,18
345,342,418,16,18,18
345,342,417,15,16,20
345,341,418,17,18,21
345,343,417,16,17,23
345,341,417,17,18,25
346,342,418,18,18,24
345,342,417,16,19,27
346,342,419,17,18,27
345,341,418,16,18,27
346,341,418,16,18,25
346,342,417,17,18,21
346,342,417,16,19,20
344,342,417,15,20,21
345,340,418,16,20,22
345,341,416,17,21,25
346,341,417,15,20,28
346,341,417,17,21,29
346,342,417,16,19,26
345,342,417,17,20,46
345,341,418,16,21,60
345,342,417,16,22,49
345,342,418,18,20,37
346,341,417,18,22,30
346,342,417,16,20,25
345,341,418,18,19,20
345,341,418,17,20,18
345,342,418,17,20,17
345,342,418,18,18,16
345,341,417,17,18,17
344,342,416,18,18,16
345,341,417,17,18,14
346,343,419,16,18,12
345,343,417,17,16,11
345,340,418,16,18,12
344,341,416,15,16,9
344,342,417,16,16,10
346,342,417,14,18,10
345,342,418,16,17,10
346,342,417,14,19,10
346,341,418,14,18,9
345,341,417,15,19,9
345,342,417,15,19,10
345,343,417,14,18,10
345,342,418,14,17,10
345,342,417,13,17,10
345,341,417,15,17,10
346,342,418,13,17,11
345,341,417,14,16,11
346,341,417,14,17,11
345,342,417,15,17,14
345,342,417,14,16,12
344,342,417,14,16,13
346,342,418,14,16,12
346,341,418,15,16,12
346,341,417,13,16,11
345,343,418,15,16,11
345,342,417,13,16,18
344,341,417,13,18,33
346,342,417,13,17,48
345,341,417,14,17,38
346,343,418,13,18,33
345,343,418,13,19,32
346,342,418,12,18,31
344,342,417,12,17,30
345,342,419,13,18,32
345,343,418,12,18,34
345,342,418,12,19,36
344,341,417,12,17,37
345,343,418,13,18,36
345,342,417,12,18,33
345,341,418,12,18,31
345,342,416,12,18,27
345,343,418,12,16,27
345,342,418,12,16,25
345,341,417,13,17,25
345,342,417,12,18,24
345,343,417,13,17,21
344,341,417,13,17,19
345,341,417,13,18,19
345,342,418,12,16,17
345,341,418,13,16,17
345,342,417,14,17,16
345,342,417,13,17,14
344,341,417,13,17,14
345,342,417,13,16,14
345,342,417,13,16,14
344,341,417,13,17,15
345,341,418,12,16,15
345,342,417,12,17,14
344,341,417,12,17,15
346,343,417,12,16,18
345,343,418,12,16,23
345,342,418,13,16,22
345,341,417,12,16,20
345,342,417,12,16,19
345,341,417,12,17,15
345,341,417,13,16,14
345,341,417,13,17,20
345,342,418,13,17,26
345,341,418,15,18,46
345,342,417,14,19,40
345,341,417,13,18,38
345,341,417,14,18,37
345,342,418,14,19,36
345,342,418,13,18,35
345,342,418,12,18,35
345,342,417,13,18,36
345,342,417,14,19,37
345,342,418,13,17,38
345,342,417,13,18,37
345,341,416,14,21,38
346,341,417,13,20,35
345,342,417,14,21,30
345,341,418,14,21,29
345,343,417,14,21,26
345,341,417,12,22,26
345,342,417,14,22,25
345,342,417,14,21,21
345,342,418,12,23,20
346,342,418,13,22,18
345,341,418,12,22,16
346,342,417,13,23,16
345,342,418,14,24,14
346,342,418,12,22,15
345,341,419,12,23,14
346,342,418,12,21,14
345,342,417,13,24,15
346,341,417,14,24,15
345,341,417,13,24,16
346,342,418,14,22,17
346,342,417,14,24,19
346,342,417,14,24,22
346,342,417,12,25,22
346,341,417,13,25,22
345,342,418,13,23,20
346,343,417,12,23,18
345,342,417,13,24,17
345,341,417,12,23,18
345,342,417,13,25,25
346,341,418,13,23,37
346,343,418,12,24,35
345,342,417,12,23,33
344,342,417,13,22,34
345,341,417,12,23,33
345,341,418,13,24,32
346,342,418,13,25,35
345,342,417,13,24,34
344,342,417,12,24,36
345,343,417,12,27,37
345,342,417,12,28,35
345,342,418,12,28,35
346,342,417,12,28,35
345,342,417,12,30,30
345,341,418,12,29,30
345,342,418,12,27,26
346,342,418,13,26,26
344,342,418,12,25,24
345,342,417,12,22,24
345,341,417,13,23,22
344,343,417,13,22,20
345,342,418,12,22,20
346,342,418,11,22,21
345,342,417,12,21,18
344,343,419,14,22,18
345,341,418,12,21,18
346,342,417,12,20,16
346,342,418,12,21,16
344,342,417,13,21,16
345,342,418,13,21,15
344,341,418,12,20,14
345,343,417,12,20,19
345,343,417,12,21,23
344,341,418,12,22,23
345,342,417,13,20,22
345,342,417,12,23,21
344,342,417,13,22,19
346,341,418,12,22,16
345,343,417,12,22,18
345,342,416,13,22,25
345,341,418,12,23,48
346,341,418,12,21,43
345,342,417,13,22,37
345,341,418,14,22,35
345,343,418,12,21,35
345,342,418,14,21,33
345,341,418,13,22,33
346,342,418,12,24,35
345,344,424,13,22,35
347,343,423,12,26,38
344,338,412,12,24,38
341,334,414,13,25,37
343,336,416,14,24,36
343,336,415,14,24,32
343,339,414,13,23,27
344,337,418,13,22,25
343,337,416,12,23,23
343,337,417,13,23,21
345,338,418,13,24,19
344,338,418,13,23,17
344,338,418,13,23,17
344,339,418,13,23,14
344,338,418,13,21,13
344,339,417,12,21,14
344,339,417,12,21,12
344,341,418,13,22,12
344,339,419,12,22,11
345,339,418,13,20,11
344,340,418,12,20,11
344,340,417,13,19,12
344,340,417,13,20,11
344,339,417,13,20,11
345,340,418,13,20,15
345,340,419,13,21,17
344,339,417,13,20,14
345,339,417,12,19,14
344,338,421,12,19,12
344,339,416,12,20,11
343,337,416,13,20,11
343,337,416,12,21,19
343,337,416,13,23,33
343,338,418,11,24,49
344,337,418,13,23,39
343,337,417,13,23,36
344,338,418,12,23,35
344,337,417,13,22,33
344,339,419,12,23,32
344,339,418,13,23,32
343,337,418,13,23,32
343,338,418,11,22,33
344,338,417,13,22,36
343,338,419,12,24,36
344,337,418,13,24,34
344,338,417,12,23,31
344,338,417,13,23,27
344,338,418,13,24,25
344,339,418,12,23,22
344,338,419,12,22,21
344,339,418,12,21,21
344,339,418,12,22,19
344,339,418,13,22,18
344,339,418,13,20,18
343,339,417,13,20,16
344,339,417,13,22,16
344,339,417,13,20,15
345,339,418,13,20,15
345,339,417,13,19,15
345,340,418,12,20,14
344,339,418,12,20,15
345,339,418,12,22,14
344,339,417,14,21,14
345,339,417,13,22,15
344,340,418,12,21,14
345,339,418,12,20,16
345,339,418,12,21,22
344,339,418,13,20,26
345,340,417,12,18,27
345,340,418,13,19,24
345,339,418,13,18,21
345,339,418,12,19,19
344,340,418,12,21,17
345,340,417,13,20,24
344,340,418,12,21,33
344,339,417,12,20,47
345,340,418,12,20,40
344,340,417,13,18,36
345,341,417,13,17,37
344,340,417,13,18,35
344,340,418,12,18,35
346,340,418,13,18,35
344,340,417,12,20,36
344,341,418,13,19,36
344,340,418,13,19,38
344,340,418,12,18,37
344,340,417,12,19,36
346,340,418,13,18,32
345,341,417,12,18,29
344,340,417,13,20,25
344,340,417,13,21,24
344,340,417,12,21,22
344,339,417,13,21,23
345,340,417,13,21,22
344,341,417,12,21,19
344,340,417,12,21,19
344,339,416,13,22,18
346,339,418,12,20,17
345,340,419,12,22,17
345,341,418,12,23,16
344,340,417,13,24,17
344,340,417,12,22,17
345,340,418,12,23,17
345,340,418,13,23,18
345,340,418,13,23,19
345,340,416,13,22,18
345,341,417,12,22,20
345,339,418,13,23,20
345,341,419,13,24,27
345,341,418,13,24,25
344,340,417,12,24,24
344,339,418,13,25,23
344,340,418,12,24,21
345,341,417,12,24,18
344,341,417,12,25,19
344,341,417,13,26,27
344,339,417,12,28,43
344,339,417,13,27,38
345,340,418,12,27,36
344,340,417,13,27,36
344,341,418,13,28,35
344,340,418,13,27,36
345,340,418,14,26,36
344,340,418,12,26,36
344,340,417,12,27,36
344,340,418,13,27,37
344,341,418,13,25,38
344,341,418,12,27,36
344,338,418,13,28,33
344,340,417,13,26,30
344,341,418,14,27,28
345,341,419,12,27,24
344,340,417,13,26,24
345,340,416,12,27,23
345,339,417,13,27,21
344,341,419,12,28,18
344,341,417,13,28,17
343,340,418,13,27,16
344,339,417,12,28,14
344,341,417,12,29,15
344,340,418,13,29,13
345,340,418,13,31,12
344,340,417,12,29,11
344,340,417,13,30,12
344,340,418,14,28,13
344,340,417,12,29,11
344,340,418,13,28,11
345,341,418,14,28,11
344,340,418,12,27,12
345,340,418,15,27,19
344,340,417,13,28,18
344,340,418,12,27,15
344,341,417,14,28,14
344,340,418,12,27,12
344,340,418,12,25,13
344,341,417,12,26,12
344,340,417,13,27,18
343,340,418,13,29,33
344,340,418,13,28,49
344,340,417,13,27,40
344,341,418,12,29,37
344,340,418,13,28,34
344,340,417,12,26,32
344,340,417,13,24,30
344,340,418,13,25,29
344,340,418,12,27,31
344,340,418,12,25,30
343,340,417,13,27,34
344,340,417,13,27,34
345,340,419,13,27,30
344,340,418,12,27,27
344,340,418,13,26,22
344,340,416,12,25,19
344,341,417,12,24,17
344,339,418,12,23,15
344,340,417,12,24,13
344,341,418,13,22,14
344,340,418,13,21,12
343,340,417,13,20,12
344,341,418,14,23,11
344,340,418,13,21,11
344,340,418,12,22,11
344,340,419,13,22,10
344,340,417,12,22,10
344,340,418,12,22,10
344,341,418,14,23,11
344,340,417,12,23,11
344,341,417,12,23,11
344,341,418,13,23,9
344,341,418,12,23,10
343,341,417,13,21,9
344,340,418,13,20,9
344,341,418,13,19,13
344,340,418,13,19,15
344,340,418,14,20,14
343,340,417,13,20,13
345,340,418,13,21,13
344,341,417,12,21,11
345,341,419,12,23,10
343,340,417,13,23,16
344,341,417,13,26,28
343,338,416,13,24,45
345,341,421,12,23,38
344,342,417,12,24,34
345,341,418,13,25,30
344,340,418,12,24,26
344,340,416,12,25,25
345,341,419,13,24,23
345,341,418,14,25,21
344,340,417,12,23,24
344,340,418,13,23,25
344,341,418,13,24,25
344,340,417,12,23,25
344,340,418,13,24,21
345,340,417,12,23,20
344,340,417,12,23,18
345,340,418,12,22,17
344,341,418,13,21,15
344,340,417,12,22,15
344,340,417,13,22,14
344,341,418,13,21,13
343,341,418,13,22,13
344,340,418,14,21,12
344,340,418,14,20,12
344,340,417,13,20,11
344,341,418,12,21,11
344,340,417,13,20,10
344,340,417,13,19,10
344,339,417,12,19,10
344,340,418,14,20,10
345,341,418,14,20,9
344,341,417,12,21,10
343,340,417,13,22,11
343,340,417,14,23,15
344,340,417,13,22,13
345,341,418,12,22,12
344,341,417,12,23,11
344,340,417,12,22,10
344,341,418,12,23,11
344,340,418,12,22,12
345,341,419,13,21,18
344,341,419,13,22,37
344,340,418,13,23,37
343,341,417,12,23,32
343,339,417,13,23,32
